"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",20,0.539
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",20.5,0.53
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",20.5,0.555
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",20.5,0.52
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",20.5,0.581
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",20.5,0.523
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",20.5,0.529
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",20.5,0.479
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",20.5,0.499
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",20.5,0.471
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",20.5,0.513
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",20.5,0.62
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",20.5,0.529
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",20.5,0.449
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",20.5,0.496
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",20.5,0.617
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",20.5,0.508
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",20.5,0.427
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",20.5,0.646
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",20.5,0.618
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",20.5,0.568
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",20.5,0.564
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",20.5,0.708
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",20.5,0.587
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",20.5,0.569
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",21,0.547
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",21,0.57
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",21,0.536
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",21,0.597
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",21,0.534
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",21,0.543
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",21,0.496
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",21,0.515
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",21,0.487
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",21,0.532
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",21,0.631
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",21,0.543
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",21,0.463
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",21,0.509
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",21,0.632
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",21,0.52
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",21,0.44
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",21,0.654
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",21,0.625
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",21,0.582
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",21,0.577
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",21,0.71
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",21,0.595
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",21,0.575
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",21.5,0.591
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",21.5,0.608
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",21.5,0.572
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",21.5,0.628
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",21.5,0.584
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",21.5,0.59
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",21.5,0.537
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",21.5,0.553
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",21.5,0.522
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",21.5,0.575
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",21.5,0.667
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",21.5,0.586
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",21.5,0.498
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",21.5,0.548
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",21.5,0.665
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",21.5,0.561
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",21.5,0.477
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",21.5,0.688
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",21.5,0.66
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",21.5,0.626
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",21.5,0.614
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",21.5,0.738
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",21.5,0.625
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",21.5,0.601
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",22,0.564
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",22,0.606
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",22,0.544
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",22,0.631
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",22,0.542
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",22,0.552
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",22,0.51
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",22,0.526
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",22,0.508
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",22,0.556
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",22,0.674
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",22,0.575
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",22,0.481
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",22,0.52
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",22,0.631
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",22,0.528
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",22,0.459
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",22,0.651
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",22,0.669
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",22,0.6
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",22,0.602
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",22,0.745
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",22,0.634
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",22,0.62
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",22.5,0.588
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",22.5,0.626
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",22.5,0.568
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",22.5,0.652
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",22.5,0.576
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",22.5,0.584
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",22.5,0.539
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",22.5,0.553
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",22.5,0.531
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",22.5,0.582
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",22.5,0.688
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",22.5,0.595
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",22.5,0.501
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",22.5,0.549
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",22.5,0.651
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",22.5,0.556
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",22.5,0.481
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",22.5,0.675
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",22.5,0.68
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",22.5,0.624
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",22.5,0.625
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",22.5,0.752
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",22.5,0.645
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",22.5,0.627
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",23,0.585
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",23,0.64
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",23,0.574
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",23,0.66
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",23,0.58
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",23,0.588
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",23,0.545
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",23,0.553
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",23,0.537
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",23,0.591
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",23,0.699
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",23,0.607
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",23,0.508
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",23,0.552
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",23,0.651
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",23,0.561
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",23,0.489
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",23,0.671
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",23,0.698
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",23,0.629
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",23,0.637
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",23,0.766
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",23,0.66
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",23,0.646
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",23.5,0.603
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",23.5,0.661
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",23.5,0.598
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",23.5,0.681
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",23.5,0.601
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",23.5,0.612
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",23.5,0.571
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",23.5,0.572
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",23.5,0.563
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",23.5,0.616
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",23.5,0.724
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",23.5,0.633
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",23.5,0.53
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",23.5,0.573
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",23.5,0.673
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",23.5,0.582
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",23.5,0.508
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",23.5,0.69
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",23.5,0.721
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",23.5,0.645
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",23.5,0.66
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",23.5,0.784
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",23.5,0.683
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",23.5,0.671
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",24,0.66
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",24,0.681
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",24,0.648
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",24,0.7
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",24,0.663
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",24,0.666
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",24,0.613
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",24,0.611
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",24,0.6
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",24,0.657
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",24,0.734
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",24,0.66
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",24,0.567
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",24,0.624
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",24,0.712
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",24,0.627
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",24,0.547
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",24,0.738
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",24,0.72
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",24,0.695
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",24,0.681
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",24,0.782
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",24,0.688
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",24,0.661
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",24.5,0.62
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",24.5,0.68
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",24.5,0.618
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",24.5,0.702
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",24.5,0.616
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",24.5,0.629
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",24.5,0.583
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",24.5,0.576
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",24.5,0.577
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",24.5,0.629
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",24.5,0.738
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",24.5,0.646
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",24.5,0.542
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",24.5,0.586
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",24.5,0.68
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",24.5,0.593
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",24.5,0.525
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",24.5,0.7
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",24.5,0.735
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",24.5,0.659
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",24.5,0.671
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",24.5,0.79
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",24.5,0.695
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",24.5,0.677
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",25,0.648
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",25,0.699
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",25,0.654
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",25,0.724
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",25,0.657
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",25,0.669
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",25,0.623
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",25,0.61
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",25,0.61
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",25,0.669
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",25,0.755
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",25,0.676
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",25,0.566
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",25,0.619
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",25,0.714
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",25,0.625
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",25,0.549
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",25,0.737
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",25,0.74
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",25,0.702
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",25,0.695
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",25,0.798
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",25,0.705
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",25,0.683
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",25.5,0.652
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",25.5,0.712
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",25.5,0.665
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",25.5,0.738
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",25.5,0.661
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",25.5,0.675
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",25.5,0.631
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",25.5,0.62
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",25.5,0.625
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",25.5,0.681
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",25.5,0.768
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",25.5,0.69
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",25.5,0.574
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",25.5,0.629
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",25.5,0.725
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",25.5,0.637
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",25.5,0.556
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",25.5,0.744
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",25.5,0.754
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",25.5,0.71
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",25.5,0.706
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",25.5,0.809
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",25.5,0.719
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",25.5,0.699
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",26,0.641
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",26,0.716
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",26,0.653
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",26,0.734
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",26,0.642
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",26,0.659
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",26,0.619
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",26,0.609
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",26,0.616
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",26,0.673
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",26,0.773
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",26,0.688
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",26,0.575
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",26,0.61
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",26,0.711
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",26,0.625
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",26,0.55
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",26,0.723
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",26,0.775
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",26,0.693
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",26,0.711
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",26,0.819
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",26,0.737
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",26,0.724
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",26.5,0.669
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",26.5,0.731
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",26.5,0.681
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",26.5,0.755
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",26.5,0.675
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",26.5,0.687
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",26.5,0.643
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",26.5,0.634
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",26.5,0.641
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",26.5,0.702
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",26.5,0.792
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",26.5,0.712
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",26.5,0.597
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",26.5,0.639
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",26.5,0.737
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",26.5,0.655
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",26.5,0.567
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",26.5,0.75
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",26.5,0.782
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",26.5,0.726
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",26.5,0.727
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",26.5,0.83
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",26.5,0.745
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",26.5,0.726
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",27,0.716
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",27,0.743
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",27,0.714
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",27,0.779
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",27,0.716
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",27,0.728
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",27,0.687
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",27,0.668
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",27,0.674
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",27,0.733
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",27,0.794
"AH_med42",178,"Haloferax volcanii","pyrE2","A",3,"standard",27,0.734
"AH_med42",118,"Haloferax volcanii","rosR","A",1,"standard",27,0.634
"AH_med42",125,"Haloferax volcanii","rosR","A",2,"standard",27,0.677
"AH_med42",128,"Haloferax volcanii","rosR","B",1,"standard",27,0.774
"AH_med42",135,"Haloferax volcanii","rosR","D",1,"standard",27,0.697
"AH_med42",138,"Haloferax volcanii","rosR","A",3,"standard",27,0.595
"AH_med42",155,"Haloferax volcanii","rosR","B",2,"standard",27,0.791
"AH_med42",162,"Haloferax volcanii","rosR","D",2,"standard",27,0.793
"AH_med42",165,"Haloferax volcanii","rosR","C",1,"standard",27,0.757
"AH_med42",169,"Haloferax volcanii","rosR","C",2,"standard",27,0.742
"AH_med42",179,"Haloferax volcanii","rosR","B",3,"standard",27,0.83
"AH_med42",182,"Haloferax volcanii","rosR","D",3,"standard",27,0.747
"AH_med42",186,"Haloferax volcanii","rosR","C",3,"standard",27,0.728
"AH_med42",117,"Haloferax volcanii","pyrE2","C",1,"standard",27.5,0.714
"AH_med42",122,"Haloferax volcanii","pyrE2","D",1,"standard",27.5,0.754
"AH_med42",126,"Haloferax volcanii","pyrE2","B",1,"standard",27.5,0.735
"AH_med42",132,"Haloferax volcanii","pyrE2","D",2,"standard",27.5,0.788
"AH_med42",145,"Haloferax volcanii","pyrE2","D",3,"standard",27.5,0.736
"AH_med42",146,"Haloferax volcanii","pyrE2","A",1,"standard",27.5,0.746
"AH_med42",148,"Haloferax volcanii","pyrE2","C",2,"standard",27.5,0.696
"AH_med42",157,"Haloferax volcanii","pyrE2","B",2,"standard",27.5,0.682
"AH_med42",158,"Haloferax volcanii","pyrE2","B",3,"standard",27.5,0.688
"AH_med42",168,"Haloferax volcanii","pyrE2","A",2,"standard",27.5,0.747
"AH_med42",175,"Haloferax volcanii","pyrE2","C",3,"standard",27.5,0.807
