"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",22,0.348
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",22,0.758
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",22,0.78
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",22,0.808
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",22,0.705
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",22,0.758
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",22,0.665
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",22,0.619
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",22,0.775
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",22,0.816
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",22,0.768
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",22,0.809
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",22,0.816
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",22,0.822
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",22,0.84
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",22,0.863
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",22,0.813
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",22,0.764
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",22,0.819
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",22.5,0.725
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",22.5,0.751
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",22.5,0.775
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",22.5,0.738
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",22.5,0.775
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",22.5,0.788
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",22.5,0.768
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",22.5,0.799
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",22.5,0.799
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",22.5,0.877
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",22.5,0.903
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",22.5,0.93
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",22.5,0.924
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",22.5,0.932
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",22.5,0.967
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",22.5,0.912
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",22.5,0.927
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",22.5,0.756
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",22.5,0.296
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",22.5,0.246
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",22.5,0.271
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",22.5,0.295
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",22.5,0.317
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",22.5,0.306
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",22.5,0.308
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",22.5,0.328
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",22.5,0.326
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",22.5,0.404
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",22.5,0.443
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",22.5,0.365
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",22.5,0.337
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",22.5,0.351
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",22.5,0.339
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",22.5,0.36
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",22.5,0.37
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",22.5,0.357
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",22.5,0.784
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",22.5,0.805
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",22.5,0.824
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",22.5,0.729
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",22.5,0.776
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",22.5,0.722
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",22.5,0.66
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",22.5,0.795
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",22.5,0.834
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",22.5,0.8
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",22.5,0.833
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",22.5,0.848
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",22.5,0.85
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",22.5,0.875
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",22.5,0.891
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",22.5,0.845
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",22.5,0.814
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",22.5,0.844
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",23,0.772
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",23,0.806
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",23,0.812
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",23,0.786
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",23,0.817
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",23,0.811
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",23,0.787
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",23,0.801
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",23,0.832
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",23,0.904
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",23,0.932
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",23,0.957
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",23,0.948
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",23,0.949
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",23,0.977
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",23,0.923
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",23,0.936
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",23,0.757
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",23,0.298
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",23,0.242
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",23,0.26
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",23,0.303
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",23,0.32
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",23,0.304
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",23,0.307
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",23,0.333
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",23,0.327
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",23,0.402
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",23,0.443
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",23,0.356
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",23,0.332
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",23,0.358
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",23,0.35
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",23,0.368
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",23,0.379
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",23,0.359
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",23,0.798
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",23,0.815
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",23,0.836
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",23,0.746
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",23,0.786
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",23,0.685
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",23,0.628
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",23,0.81
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",23,0.855
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",23,0.823
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",23,0.863
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",23,0.867
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",23,0.873
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",23,0.889
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",23,0.908
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",23,0.852
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",23,0.792
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",23,0.867
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",23.5,0.75
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",23.5,0.773
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",23.5,0.8
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",23.5,0.773
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",23.5,0.808
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",23.5,0.827
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",23.5,0.811
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",23.5,0.84
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",23.5,0.825
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",23.5,0.897
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",23.5,0.923
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",23.5,0.94
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",23.5,0.951
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",23.5,0.967
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",23.5,1.009
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",23.5,0.959
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",23.5,0.971
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",23.5,0.791
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",23.5,0.295
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",23.5,0.231
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",23.5,0.27
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",23.5,0.294
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",23.5,0.321
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",23.5,0.314
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",23.5,0.317
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",23.5,0.333
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",23.5,0.332
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",23.5,0.372
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",23.5,0.408
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",23.5,0.337
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",23.5,0.341
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",23.5,0.35
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",23.5,0.337
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",23.5,0.358
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",23.5,0.37
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",23.5,0.358
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",23.5,0.812
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",23.5,0.83
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",23.5,0.852
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",23.5,0.76
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",23.5,0.803
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",23.5,0.718
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",23.5,0.664
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",23.5,0.835
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",23.5,0.866
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",23.5,0.842
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",23.5,0.88
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",23.5,0.891
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",23.5,0.893
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",23.5,0.913
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",23.5,0.925
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",23.5,0.884
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",23.5,0.847
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",23.5,0.886
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",24,0.744
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",24,0.764
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",24,0.78
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",24,0.754
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",24,0.791
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",24,0.807
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",24,0.8
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",24,0.837
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",24,0.835
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",24,0.898
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",24,0.927
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",24,0.948
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",24,0.953
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",24,0.971
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",24,1.01
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",24,0.968
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",24,0.984
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",24,0.826
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",24,0.298
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",24,0.245
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",24,0.276
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",24,0.286
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",24,0.304
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",24,0.303
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",24,0.3
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",24,0.319
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",24,0.317
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",24,0.38
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",24,0.424
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",24,0.343
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",24,0.335
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",24,0.339
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",24,0.325
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",24,0.348
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",24,0.36
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",24,0.347
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",24,0.806
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",24,0.832
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",24,0.852
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",24,0.753
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",24,0.803
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",24,0.724
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",24,0.68
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",24,0.827
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",24,0.86
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",24,0.84
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",24,0.876
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",24,0.891
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",24,0.894
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",24,0.92
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",24,0.936
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",24,0.889
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",24,0.856
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",24,0.883
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",24.5,0.756
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",24.5,0.773
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",24.5,0.787
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",24.5,0.765
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",24.5,0.806
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",24.5,0.826
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",24.5,0.82
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",24.5,0.857
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",24.5,0.843
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",24.5,0.906
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",24.5,0.949
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",24.5,0.969
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",24.5,0.966
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",24.5,0.983
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",24.5,1.015
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",24.5,0.972
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",24.5,0.993
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",24.5,0.835
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",24.5,0.3
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",24.5,0.254
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",24.5,0.281
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",24.5,0.285
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",24.5,0.288
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",24.5,0.3
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",24.5,0.29
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",24.5,0.314
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",24.5,0.314
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",24.5,0.392
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",24.5,0.438
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",24.5,0.349
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",24.5,0.335
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",24.5,0.343
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",24.5,0.331
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",24.5,0.353
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",24.5,0.365
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",24.5,0.355
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",24.5,0.822
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",24.5,0.842
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",24.5,0.864
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",24.5,0.773
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",24.5,0.812
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",24.5,0.714
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",24.5,0.679
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",24.5,0.838
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",24.5,0.879
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",24.5,0.864
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",24.5,0.902
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",24.5,0.919
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",24.5,0.918
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",24.5,0.94
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",24.5,0.954
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",24.5,0.901
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",24.5,0.867
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",24.5,0.901
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",25,0.789
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",25,0.808
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",25,0.838
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",25,0.819
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",25,0.863
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",25,0.875
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",25,0.85
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",25,0.873
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",25,0.882
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",25,0.94
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",25,0.977
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",25,1.011
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",25,1.006
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",25,1.022
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",25,1.053
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",25,1.005
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",25,1.016
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",25,0.839
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",25,0.301
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",25,0.237
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",25,0.272
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",25,0.296
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",25,0.313
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",25,0.318
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",25,0.313
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",25,0.329
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",25,0.336
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",25,0.372
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",25,0.411
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",25,0.33
